event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Istanbul 2004,Istanbul,2004,Turkey,https://eurovision.tv/event/istanbul-2004,grand-final,Blue Cafe,Love Song,https://eurovision.tv/participant/blue-cafe,,Poland,:flag_pl:,19.0,27.0,17.0,17th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Karmen,Nanana,https://eurovision.tv/participant/karmen,,Slovenia,:flag_si:,26.0,7.0,23.0,23rd,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Fame,Give Me Your Love,https://eurovision.tv/participant/fame,,Sweden,:flag_se:,25.0,107.0,5.0,5th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Nicola,Dont Break My Heart,https://eurovision.tv/participant/nicola,,Romania,:flag_ro:,24.0,73.0,10.0,10th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Ruffus,Eighties Coming Back,https://eurovision.tv/participant/ruffus,,Estonia,:flag_ee:,23.0,14.0,21.0,21st,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Urban Trad,Sanomi,https://eurovision.tv/participant/urban-trad,,Belgium,:flag_be:,22.0,165.0,2.0,2nd,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,F.L.Y.,Hello From Mars,https://eurovision.tv/participant/f-l-y,,Latvia,:flag_lv:,21.0,5.0,24.0,24th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Ich Troje,Keine Grenzen - Zadnych Granic,https://eurovision.tv/participant/ich-troje,,Poland,:flag_pl:,20.0,90.0,7.0,7th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Louisa Baileche,Monts Et Merveilles,https://eurovision.tv/participant/louisa-baileche,,France,:flag_fr:,19.0,19.0,18.0,18th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Jostein Hasselgård,I'm Not Afraid To Move On,https://eurovision.tv/participant/jostein-hasselgaard,,Norway,:flag_no:,18.0,123.0,4.0,4th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Mando,Never Let You Go,https://eurovision.tv/participant/mando,,Greece,:flag_gr:,17.0,25.0,17.0,17th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Olexandr,Hasta La Vista,https://eurovision.tv/participant/olexandr,,Ukraine,:flag_ua:,16.0,30.0,14.0,14th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Jemini,Cry Baby,https://eurovision.tv/participant/jemini,,United Kingdom,:flag_gb:,15.0,,26.0,26th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Esther Hart,One More Night,https://eurovision.tv/participant/esther-hart,,Netherlands,:flag_nl:,14.0,45.0,13.0,13th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Lior Narkis,Words For Love,https://eurovision.tv/participant/lior-narkis,,Israel,:flag_il:,13.0,17.0,19.0,19th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Beth,Dime,https://eurovision.tv/participant/beth,,Spain,:flag_es:,12.0,81.0,8.0,8th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,t.A.T.u.,"Ne Ver, Ne Boisia",https://eurovision.tv/participant/t-a-t-u,,Russia,:flag_ru:,11.0,164.0,3.0,3rd,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Lou,Let's Get Happy,https://eurovision.tv/participant/lou,,Germany,:flag_de:,10.0,53.0,11.0,11th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Stelios Constantas,Feeling Alive,https://eurovision.tv/participant/stelios-constantas,,Cyprus,:flag_cy:,9.0,15.0,20.0,20th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Claudia Beni,Vie Nisam Tvoja,https://eurovision.tv/participant/claudia-beni,,Croatia,:flag_hr:,8.0,29.0,15.0,15th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Rita Guerra,Deixa-me Sonhar,https://eurovision.tv/participant/rita-guerra,,Portugal,:flag_pt:,7.0,13.0,22.0,22nd,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Mija Martina,Ne Brini,https://eurovision.tv/participant/mija-martina,,Bosnia & Herzegovina,:flag_ba:,6.0,27.0,16.0,16th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Lynn Chirchop,To Dream Again,https://eurovision.tv/participant/lynn-chirchop,,Malta,:flag_mt:,5.0,4.0,25.0,25th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Sertab Erener,Everyway That I Can,https://eurovision.tv/participant/sertab-erener,https://static.eurovision.tv/hb-cgi/images/9059dbae-0b29-451e-8e1e-9e9b182caad2/avatar_small.jpeg,Turkey,:flag_tr:,4.0,167.0,1.0,1st,False,True
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Mickey Harte,Weve Got The World,https://eurovision.tv/participant/mickey-harte,,Ireland,:flag_ie:,3.0,53.0,11.0,11th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Alf Poier,Weil Der Mensch Zählt,https://eurovision.tv/participant/alf-poier,,Austria,:flag_at:,2.0,101.0,6.0,6th,False,False
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Birgitta,Open Your Heart,https://eurovision.tv/participant/birgitta,,Iceland,:flag_is:,1.0,81.0,8.0,8th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,One,Gimme,https://eurovision.tv/participant/one,,Cyprus,:flag_cy:,1.0,85.0,6.0,6th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Jessica Garlick,Come Back,https://eurovision.tv/participant/jessica-garlick,,United Kingdom,:flag_gb:,2.0,111.0,3.0,3rd,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Manuel Ortega,Say A Word,https://eurovision.tv/participant/manuel-ortega,,Austria,:flag_at:,3.0,26.0,18.0,18th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Michalis Rakintzis,S.A.G.A.P.O.,https://eurovision.tv/participant/michalis-rakintzis,,Greece,:flag_gr:,4.0,27.0,17.0,17th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Rosa,Europe's Living A Celebration,https://eurovision.tv/participant/rosa,,Spain,:flag_es:,5.0,81.0,7.0,7th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Vesna Pisarovic,Everything I Want,https://eurovision.tv/participant/vesna-pisarovic,,Croatia,:flag_hr:,6.0,44.0,11.0,11th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Prime minister,Northern Girl,https://eurovision.tv/participant/prime-minister,,Russia,:flag_ru:,7.0,55.0,10.0,10th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sahléne,Runaway,https://eurovision.tv/participant/sahlene,,Estonia,:flag_ee:,8.0,111.0,3.0,3rd,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Karolina,Od Nas Zavisi,https://eurovision.tv/participant/karolina,,North Macedonia,:flag_mk:,9.0,25.0,19.0,19th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sarit Hadad,Light A Candle,https://eurovision.tv/participant/sarit-hadad,,Israel,:flag_il:,10.0,37.0,12.0,12th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Francine Jordi,Dans Le Jardin De Mon Âme,https://eurovision.tv/participant/francine-jordi,,Switzerland,:flag_ch:,11.0,15.0,22.0,22nd,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Afro-dite,Never Let It Go,https://eurovision.tv/participant/afro-dite,,Sweden,:flag_se:,12.0,72.0,8.0,8th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Laura,Addicted To You,https://eurovision.tv/participant/laura,,Finland,:flag_fi:,13.0,24.0,20.0,20th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Malene,Tell Me Who You Are,https://eurovision.tv/participant/malene,,Denmark,:flag_dk:,14.0,7.0,24.0,24th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Maja,Na Jastuku Za Dvoje,https://eurovision.tv/participant/maja,,Bosnia & Herzegovina,:flag_ba:,15.0,33.0,13.0,13th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sergio & the Ladies,Sister,https://eurovision.tv/participant/sergio-the-ladies,,Belgium,:flag_be:,16.0,33.0,13.0,13th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sandrine François,Il Faut Du Temps,https://eurovision.tv/participant/sandrine-francois,,France,:flag_fr:,17.0,104.0,5.0,5th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Corinna May,I Can't Live Without Music,https://eurovision.tv/participant/corinna-may,,Germany,:flag_de:,18.0,17.0,21.0,21st,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Buket Bengisu & Saphire,Leylaklar Soldu Kalbinde,https://eurovision.tv/participant/buket-bengisu-saphire,,Turkey,:flag_tr:,19.0,29.0,16.0,16th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Ira Losco,7th Wonder,https://eurovision.tv/participant/ira-losco,,Malta,:flag_mt:,20.0,164.0,2.0,2nd,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Monica Anghel & Marcel Pavel,Tell Me Why,https://eurovision.tv/participant/monica-anghel-marcel-pavel,,Romania,:flag_ro:,21.0,71.0,9.0,9th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sestre,Samo Ljubezen,https://eurovision.tv/participant/sestre,,Slovenia,:flag_si:,22.0,33.0,13.0,13th,False,False
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Marie N,I Wanna,https://eurovision.tv/participant/marie-n,https://static.eurovision.tv/hb-cgi/images/8da923ea-db20-45e4-ab7d-4b09239d0f1b/avatar_small.jpeg,Latvia,:flag_lv:,23.0,176.0,1.0,1st,False,True
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Aivaras,Happy You,https://eurovision.tv/participant/aivaras,,Lithuania,:flag_lt:,24.0,12.0,23.0,23rd,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Rollo & King,Never Ever Let You Go,https://eurovision.tv/participant/rollo-king,,Denmark,:flag_dk:,23.0,177.0,2.0,2nd,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Antique,Die For You,https://eurovision.tv/participant/antique,,Greece,:flag_gr:,22.0,147.0,3.0,3rd,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Fabrizio Faniello,Another Summer Night,https://eurovision.tv/participant/fabrizio-faniello,,Malta,:flag_mt:,21.0,48.0,9.0,9th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,"Tanel Padar, Dave Benton & 2XL",Everybody,https://eurovision.tv/participant/tanel-padar-dave-benton-2xl,https://static.eurovision.tv/hb-cgi/images/8da926c2-1ba9-4125-a4c9-58e07ee93295/avatar_small.jpeg,Estonia,:flag_ee:,20.0,198.0,1.0,1st,False,True
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Michelle,Wer Liebe Lebt,https://eurovision.tv/participant/michelle-1,,Germany,:flag_de:,19.0,66.0,8.0,8th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Piasek,2 Long,https://eurovision.tv/participant/piasek,,Poland,:flag_pl:,18.0,11.0,20.0,20th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Nuša Derenda,Energy,https://eurovision.tv/participant/nu-a-derenda,,Slovenia,:flag_si:,17.0,70.0,7.0,7th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Lindsay D.,No Dream Impossible,https://eurovision.tv/participant/lindsay-d,,United Kingdom,:flag_gb:,16.0,28.0,15.0,15th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Sedat Yüce,Sevgiliye Son,https://eurovision.tv/participant/sedat-yuece,,Turkey,:flag_tr:,15.0,41.0,11.0,11th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Natasha St-Pier,Je N'ai Que Mon âme,https://eurovision.tv/participant/natasha-saint-pier,,France,:flag_fr:,14.0,142.0,4.0,4th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,David Civera,Dile Que La Quiero,https://eurovision.tv/participant/david-civera,,Spain,:flag_es:,13.0,76.0,6.0,6th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Gary O'Shaughnessy,Without Your Love,https://eurovision.tv/participant/gary-o-shaughnessy,,Ireland,:flag_ie:,12.0,6.0,21.0,21st,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,MTM,Só Sei Ser Feliz Assim,https://eurovision.tv/participant/mtm,,Portugal,:flag_pt:,11.0,18.0,17.0,17th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Vanna,Strings Of My Heart,https://eurovision.tv/participant/vanna,,Croatia,:flag_hr:,10.0,42.0,10.0,10th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Arnis Mednis,Too Much,https://eurovision.tv/participant/arnis-mednis,,Latvia,:flag_lv:,9.0,16.0,18.0,18th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Skamp,You Got Style,https://eurovision.tv/participant/skamp,,Lithuania,:flag_lt:,8.0,35.0,13.0,13th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Friends,Listen To Your Heartbeat,https://eurovision.tv/participant/friends,,Sweden,:flag_se:,7.0,100.0,5.0,5th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Mumiy troll,Lady Alpine Blue,https://eurovision.tv/participant/mumiy-troll,,Russia,:flag_ru:,6.0,37.0,12.0,12th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Tal Sondak,Ein Davar,https://eurovision.tv/participant/tal-sondak,,Israel,:flag_il:,5.0,25.0,16.0,16th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Haldor Lægreid,On My Own,https://eurovision.tv/participant/haldor-laegreid,,Norway,:flag_no:,4.0,3.0,22.0,22nd,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Nino,Hano,https://eurovision.tv/participant/nino,,Bosnia & Herzegovina,:flag_ba:,3.0,29.0,14.0,14th,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,TwoTricky,Angel,https://eurovision.tv/participant/twotricky,,Iceland,:flag_is:,2.0,3.0,22.0,22nd,False,False
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Michelle,Out On My Own,https://eurovision.tv/participant/michelle,,Netherlands,:flag_nl:,1.0,16.0,18.0,18th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,The rounder girls,All To You,https://eurovision.tv/participant/the-rounder-girls,,Austria,:flag_at:,24.0,34.0,14.0,14th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Eamonn Toal,Millennium Of Love,https://eurovision.tv/participant/eamonn-toal,,Ireland,:flag_ie:,23.0,92.0,6.0,6th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Pinar Ayhan & S.O.S. band,Yorgunum Anla,https://eurovision.tv/participant/pinar-ayhan-s-o-s-band,,Turkey,:flag_tr:,22.0,59.0,10.0,10th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,BrainStorm,My Star,https://eurovision.tv/participant/brainstorm,,Latvia,:flag_lv:,21.0,136.0,3.0,3rd,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nina Åström,A Little Bit,https://eurovision.tv/participant/nina-aastroem,,Finland,:flag_fi:,20.0,18.0,18.0,18th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,XXL,100\% Te Ljubam,https://eurovision.tv/participant/xxl,,North Macedonia,:flag_mk:,19.0,29.0,15.0,15th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Roger Pontare,When Spirits Are Calling My Name,https://eurovision.tv/participant/roger-pontare,,Sweden,:flag_se:,18.0,88.0,7.0,7th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Goran Karan,Kada Zaspu Andeli,https://eurovision.tv/participant/goran-karan,,Croatia,:flag_hr:,17.0,70.0,9.0,9th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Jane Bogaert,La Vita Cos'è?,https://eurovision.tv/participant/jane-bogaert,,Switzerland,:flag_ch:,16.0,14.0,20.0,20th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Stefan Raab,Wadde Hadde Dudde Da,https://eurovision.tv/participant/stefan-raab,,Germany,:flag_de:,15.0,96.0,5.0,5th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Olsen brothers,Fly On The Wings Of Love,https://eurovision.tv/participant/olsen-brothers,https://static.eurovision.tv/hb-cgi/images/8d94bc5d-44f3-4c76-89ab-0efccd9379fd/avatar_small.png,Denmark,:flag_dk:,14.0,195.0,1.0,1st,False,True
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Serafín Zubiri,Colgado De Un Sueño,https://eurovision.tv/participant/serafin-zubiri,,Spain,:flag_es:,13.0,18.0,18.0,18th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Einer Augúst Víðisson en Telma Augústdóttir,Tell Me!,https://eurovision.tv/participant/einer-august-vidjisson-en-telma-augustdottir,,Iceland,:flag_is:,12.0,45.0,12.0,12th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Voice,Nomiza,https://eurovision.tv/participant/voice,,Cyprus,:flag_cy:,11.0,8.0,21.0,21st,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nathalie Sorce,Envie De Vivre,https://eurovision.tv/participant/nathalie-sorce,,Belgium,:flag_be:,10.0,2.0,24.0,24th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Alsou,Solo,https://eurovision.tv/participant/alsou,,Russia,:flag_ru:,9.0,155.0,2.0,2nd,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Charmed,My Heart Goes Boom,https://eurovision.tv/participant/charmed,,Norway,:flag_no:,8.0,57.0,11.0,11th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Claudette Pace,Desire,https://eurovision.tv/participant/claudette-pace,,Malta,:flag_mt:,7.0,73.0,8.0,8th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Taxi,The Moon,https://eurovision.tv/participant/taxi,,Romania,:flag_ro:,6.0,25.0,17.0,17th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Sofia Mestari,On Aura Le Ciel,https://eurovision.tv/participant/sofia-mestari,,France,:flag_fr:,5.0,5.0,23.0,23rd,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Ines,Once In A Lifetime,https://eurovision.tv/participant/ines,,Estonia,:flag_ee:,4.0,98.0,4.0,4th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nicki French,Don't Play That Song Again,https://eurovision.tv/participant/nicki-french,,United Kingdom,:flag_gb:,3.0,28.0,16.0,16th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Linda Wagenmakers,No Goodbyes,https://eurovision.tv/participant/linda-wagenmakers,,Netherlands,:flag_nl:,2.0,40.0,13.0,13th,False,False
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Ping Pong,Sa'me'akh,https://eurovision.tv/participant/ping-pong,,Israel,:flag_il:,1.0,7.0,22.0,22nd,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Aiste Smilgeviciute,Strazdas,https://eurovision.tv/participant/aiste-smilgeviciute,,Lithuania,:flag_lt:,1.0,13.0,20.0,20th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Vanessa Chinitor,Like The Wind,https://eurovision.tv/participant/vanessa-chinitor,,Belgium,:flag_be:,2.0,38.0,12.0,12th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Lydia,No Quiero Escuchar,https://eurovision.tv/participant/lydia,,Spain,:flag_es:,3.0,1.0,23.0,23rd,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Doris Dragovic,Marija Magdalena,https://eurovision.tv/participant/doris-dragovic-1,,Croatia,:flag_hr:,4.0,118.0,4.0,4th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Precious,Say It Again,https://eurovision.tv/participant/precious,,United Kingdom,:flag_gb:,5.0,38.0,12.0,12th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Darja Svajger,For A Thousand Years,https://eurovision.tv/participant/darja-svajger-1,,Slovenia,:flag_si:,6.0,50.0,11.0,11th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Tuba Önal & Grup Mystik,Dön Artik,https://eurovision.tv/participant/tuba-oenal-grup-mystik,,Turkey,:flag_tr:,7.0,21.0,16.0,16th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Stig André Van Eijk,Living My Life Without You,https://eurovision.tv/participant/stig-andre-van-eijk,,Norway,:flag_no:,8.0,35.0,14.0,14th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Trine Jepsen & Michael Teschl,This Time (i Mean It),https://eurovision.tv/participant/trine-jepsen-michael-teschl,,Denmark,:flag_dk:,9.0,71.0,8.0,8th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Nayah,Je Veux Donner Ma Voix,https://eurovision.tv/participant/nayah,,France,:flag_fr:,10.0,14.0,19.0,19th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Marlayne,One Good Reason,https://eurovision.tv/participant/marlayne,,Netherlands,:flag_nl:,11.0,71.0,8.0,8th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Mietek (Mieczyslaw) Szczesniak,Przytul Mnie Mocno,https://eurovision.tv/participant/mietek-mieczyslaw-szczesniak,,Poland,:flag_pl:,12.0,17.0,18.0,18th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Selma Björnsdóttir,All Out Of Luck,https://eurovision.tv/participant/selma-bjoernsdottir,,Iceland,:flag_is:,13.0,146.0,2.0,2nd,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Marlain Angelidou,Tha'nai Erotas,https://eurovision.tv/participant/marlain-angelidou,,Cyprus,:flag_cy:,14.0,2.0,22.0,22nd,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Charlotte Nilsson,Take Me To Your Heaven,https://eurovision.tv/participant/charlotte-nilsson,https://static.eurovision.tv/hb-cgi/images/8da92e12-ca48-40ee-b291-61137f6f80d9/avatar_small.png,Sweden,:flag_se:,15.0,163.0,1.0,1st,False,True
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Rui Bandeira,Como Tudo Começou,https://eurovision.tv/participant/rui-bandeira,,Portugal,:flag_pt:,16.0,12.0,21.0,21st,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,The Mullan's,When You Need Me,https://eurovision.tv/participant/the-mullan-s,,Ireland,:flag_ie:,17.0,18.0,17.0,17th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Bobbie Singer,Reflection,https://eurovision.tv/participant/bobbie-singer,,Austria,:flag_at:,18.0,65.0,10.0,10th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Eden,Yom Huledeth,https://eurovision.tv/participant/eden,,Israel,:flag_il:,19.0,93.0,5.0,5th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Times 3,Believe 'n Peace,https://eurovision.tv/participant/times-3,,Malta,:flag_mt:,20.0,32.0,15.0,15th,False,False
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Sürpriz,Reise Nach Jerusalem - Kudüs'e Seyahat,https://eurovision.tv/participant/suerpriz,,Germany,:flag_de:,21.0,140.0,3.0,3rd,False,False
